id,lemma,count
4200,piimatoodang,281
4201,peatus,281
4202,kunstlik,281
4203,domineeriv,281
4204,toimik,280
4205,roos,280
4206,kostüüm,280
4207,iseäranis,280
4208,hiljemalt,280
4209,süüdlane,279
4210,stipendium,279
4211,röövel,279
4212,rock,279
4213,primaarne,279
4214,metafoor,279
4215,kinnitamine,279
4216,kaugemal,279
4217,inhibiitor,279
4218,fotograaf,279
4219,ühte,278
4220,virtuaalne,278
4221,töösuhe,278
4222,tuntum,278
4223,soovitav,278
4224,ristmik,278
4225,riigivõim,278
4226,psühholoogia,278
4227,paratamatu,278
4228,neeger,278
4229,kvalitatiivne,278
4230,kuuluvus,278
4231,kraam,278
4232,keskpank,278
4233,hüvitama,278
4234,teisene,277
4235,lävi,277
4236,käsitsi,277
4237,kuninganna,277
4238,kraav,277
4239,kont,277
4240,doktoritöö,277
4241,õhtusöök,276
4242,väljaandmine,276
4243,visuaalne,276
4244,transport,276
4245,prügikast,276
4246,palavik,276
4247,mõrv,276
4248,mahukas,276
4249,magister,276
4250,lage,276
4251,küün,276
4252,kaunistama,276
4253,kasvaja,276
4254,kaenal,276
4255,välisriik,275
4256,võimekus,275
4257,valimisliit,275
4258,tige,275
4259,räpane,275
4260,pomm,275
4261,piki,275
4262,küps,275
4263,kuivatama,275
4264,kaar,275
4265,jalakäija,275
4266,esik,275
4267,andmestik,275
4268,vanur,274
4269,seiklus,274
4270,sedasi,274
4271,riigiasutus,274
4272,raisk,274
4273,puhtalt,274
4274,positiivselt,274
4275,lits,274
4276,kõhn,274
4277,kaitseminister,274
4278,ettekirjutus,274
4279,deklaratsioon,274
4280,arvukus,274
4281,süttima,273
4282,sõlm,273
4283,purunema,273
4284,osake,273
4285,loopima,273
4286,lineaarne,273
4287,filosoofiline,273
4288,elamu,273
4289,bilanss,273
4290,asumine,273
4291,akadeemiliselt,273
4292,ait,273
4293,ümbrik,272
4294,värvus,272
4295,tarvilik,272
4296,puiestee,272
4297,murduma,272
4298,igasugu,272
4299,bensiin,272
4300,väärtushinnang,271
4301,varieeruvus,271
4302,töörühm,271
4303,traditsiooniliselt,271
4304,toimumine,271
4305,rüütel,271
4306,põud,271
4307,paralleel,271
4308,motivatsioon,271
4309,leiutama,271
4310,kits,271
4311,kibe,271
4312,karv,271
4313,etendama,271
4314,bassein,271
4315,analoogiline,271
4316,üllatavalt,270
4317,see-eest,270
4318,raskesti,270
4319,ooper,270
4320,laiendamine,270
4321,kompenseerima,270
4322,järk,270
4323,joodik,270
4324,hüve,270
4325,britt,270
4326,tühjus,269
4327,pauk,269
4328,pakkuv,269
4329,nukker,269
4330,massiline,269
4331,lootusetu,269
4332,koolimaja,269
4333,keskaegne,269
4334,keerukam,269
4335,imestus,269
4336,õppeasutus,268
4337,veresoon,268
4338,rajoon,268
4339,müümine,268
4340,käsutama,268
4341,kuritegevus,268
4342,kiruma,268
4343,kamber,268
4344,filosoof,268
4345,edaspidine,268
4346,allutama,268
4347,vananema,267
4348,tervelt,267
4349,temaatika,267
4350,pooldaja,267
4351,natukene,267
4352,esmapilk,267
4353,töötasu,266
4354,rakendatav,266
4355,parempoolne,266
4356,orkester,266
4357,mehaaniline,266
4358,madu,266
4359,konjak,266
4360,keerlema,266
4361,järelduma,266
4362,hapnik,266
4363,ühendav,265
4364,väljapääs,265
4365,tulem,265
4366,tippkohtumine,265
4367,sõimama,265
4368,struktuurne,265
4369,režiim,265
4370,põhjalikumalt,265
4371,olulisim,265
4372,märkamatult,265
4373,lõppemine,265
4374,lobisema,265
4375,komöödia,265
4376,komimaa,265
4377,kodulehekülg,265
4378,kiirgus,265
4379,diplomaat,265
4380,tähelepanuväärne,264
4381,toll,264
4382,talunik,264
4383,sõdima,264
4384,ruut,264
4385,retsept,264
4386,omadussõna,264
4387,mess,264
4388,klassifikatsioon,264
4389,heameel,264
4390,enesetapp,264
4391,üksikasi,263
4392,ühene,263
4393,tsaar,263
4394,suurriik,263
4395,saatuslik,263
4396,regulaarselt,263
4397,organisatsiooniline,263
4398,lähedalt,263
4399,luik,263
4400,käratama,263
4401,keskealine,263
4402,inspektor,263
4403,infoühiskond,263
4404,ikoon,263
4405,assistent,263
4406,agentuur,263
4407,ülim,262
4408,ühtsus,262
4409,õudne,262
4410,tõttama,262
4411,teenindamine,262
4412,seaduspärasus,262
4413,samalaadne,262
4414,reklaamima,262
4415,nähtuma,262
4416,niitma,262
4417,lõbu,262
4418,kõnnitee,262
4419,kuuldav,262
4420,kujundus,262
4421,kadu,262
4422,edendamine,262
4423,avastus,262
4424,analoogne,262
4425,viimine,261
4426,uskumus,261
4427,tõlkija,261
4428,trepikoda,261
4429,sümboolne,261
4430,sperma,261
4431,puus,261
4432,pidi,261
4433,pakett,261
4434,märge,261
4435,muutumatu,261
4436,laup,261
4437,lahe,261
4438,klaver,261
4439,gramm,261
4440,eit,261
4441,üht-teist,260
4442,õlleoder,260
4443,viltu,260
4444,rase,260
4445,paarsada,260
4446,mikroobne,260
4447,kateeder,260
4448,kasvuhoone,260
4449,kasutuselevõtt,260
4450,episood,260
4451,vasakule,259
4452,tähistamine,259
4453,telk,259
4454,sagedane,259
4455,papp,259
4456,paanika,259
4457,nool,259
4458,kvantitatiivne,259
4459,kasvataja,259
4460,interpretatsioon,259
4461,õhkkond,258
4462,žanr,258
4463,surnud,258
4464,soosima,258
4465,lähemal,258
4466,loosung,258
4467,kirikuseadus,258
4468,essee,258
4469,ärritama,257
4470,teenindama,257
4471,poeet,257
4472,muru,257
4473,maakoor,257
4474,lõhki,257
4475,kõrgel,257
4476,kuumus,257
4477,koostaja,257
4478,ümbert,256
4479,regulaarne,256
4480,neutraalne,256
4481,nakkus,256
4482,kuub,256
4483,kese,256
4484,kaasamine,256
4485,hukka,256
4486,hinnatõus,256
4487,heinamaa,256
4488,era,256
4489,ühiselamu,255
4490,vägisi,255
4491,võimalikkus,255
4492,toel,255
4493,teoreetiliselt,255
4494,tegevusala,255
4495,punker,255
4496,meelelahutus,255
4497,küljest,255
4498,kukkumine,255
4499,kataloog,255
4500,juurdekasv,255
4501,imeline,255
4502,hõljuma,255
4503,hirmutama,255
4504,edasi-tagasi,255
4505,vann,254
4506,vahimees,254
4507,usaldusväärsus,254
4508,takt,254
4509,säär,254
4510,parata,254
4511,ostujõupariteet,254
4512,liiklusõnnetus,254
4513,kompleksne,254
4514,kihelkond,254
4515,järeltulija,254
4516,jaht,254
4517,hunnik,254
4518,headus,254
4519,esindusorgan,254
4520,ehitaja,254
4521,aegu,254
4522,ülespoole,253
4523,teenija,253
4524,põhjuslik,253
4525,meenutav,253
4526,maksev,253
4527,kestel,253
4528,karistusõigus,253
4529,hõbe,253
4530,andestama,253
4531,alam,253
4532,vallavalitsus,252
4533,vaesem,252
4534,tosin,252
4535,teadustöö,252
4536,teaduskond,252
4537,plahvatama,252
4538,märkimisväärselt,252
4539,küüditamine,252
4540,kindlam,252
4541,kaheksas,252
4542,juurutamine,252
4543,hõre,252
4544,vöö,251
4545,trikk,251
4546,tehnikaülikool,251
4547,sooritamine,251
4548,rikastama,251
4549,pliiats,251
4550,nõuanne,251
4551,läikiv,251
4552,kokkuhoid,251
4553,esitaja,251
4554,eluaegne,251
4555,edenema,251
4556,diskursus,251
4557,abort,251
4558,unikaalne,250
4559,püstol,250
4560,pintsak,250
4561,osavõtja,250
4562,nihe,250
4563,lõpptulemus,250
4564,liitlane,250
4565,konkureerima,250
4566,hääldus,250
4567,haldus,250
4568,füüsiliselt,250
4569,finantseerimine,250
4570,enesetunne,250
4571,elukutse,250
4572,ekspertiis,250
4573,aminohape,250
4574,toonitama,249
4575,tilk,249
4576,tablett,249
4577,soodustus,249
4578,seik,249
4579,ristik,249
4580,produtsent,249
4581,nöör,249
4582,lõpetus,249
4583,keskkonnakaitse,249
4584,kantsler,249
4585,kaitsepolitsei,249
4586,hämarus,249
4587,anne,249
4588,ülemaailmne,248
4589,vääriline,248
4590,veelkord,248
4591,tutvustamine,248
4592,puur,248
4593,preili,248
4594,passiivne,248
4595,laik,248
4596,laialdane,248
4597,kõrvaltoime,248
4598,kaitseministeerium,248
4599,järgimine,248
4600,ihkama,248
4601,habras,248
4602,ammoniaak,248
4603,vahva,247
4604,tüsistus,247
4605,tervitus,247
4606,tegevdirektor,247
4607,tamm,247
4608,südametunnistus,247
4609,sperm,247
4610,portfell,247
4611,peletama,247
4612,paisuma,247
4613,maaelu,247
4614,lõhe,247
4615,kõrvaline,247
4616,imema,247
4617,erakordne,247
4618,võõrkeel,246
4619,täiendus,246
4620,tootlikkus,246
4621,sõltumatus,246
4622,sponsor,246
4623,portree,246
4624,peenike,246
4625,parras,246
4626,niikaua,246
4627,istuv,246
4628,igapäevaelu,246
4629,elukaaslane,246
4630,üldsus,245
4631,võlgu,245
4632,traat,245
4633,tagune,245
4634,segment,245
4635,sai,245
4636,rikkam,245
4637,riietus,245
4638,reaalselt,245
4639,isu,245
4640,eelkäija,245
4641,analüütik,245
4642,õigussüsteem,244
4643,väljanägemine,244
4644,tööaeg,244
4645,teismeline,244
4646,plakat,244
4647,nõudev,244
4648,kraniaalne,244
4649,konsonant,244
4650,karvane,244
4651,eluruum,244
4652,õmblema,243
4653,varustus,243
4654,varjus,243
4655,toomine,243
4656,suunamine,243
4657,rüütelkond,243
4658,ringkonnakohus,243
4659,oo,243
4660,kollektiiv,243
4661,kinnistu,243
4662,karjatama,243
4663,isamaa,243
4664,diabeet,243
4665,väljendus,242
4666,vajav,242
4667,tagumik,242
4668,põlev,242
4669,piloot,242
4670,motiveerima,242
4671,mismoodi,242
4672,liigitama,242
4673,kükitama,242
4674,kroonine,242
4675,koondamine,242
4676,kangesti,242
4677,haigestumus,242
4678,erastama,242
4679,avaldumine,242
4680,autoriõigus,242
4681,välisuks,241
4682,vähesus,241
4683,vastne,241
4684,vastanduma,241
4685,turumajandus,241
4686,tohter,241
4687,spetsiaalselt,241
4688,soetama,241
4689,roog,241
4690,religioosne,241
4691,pooleks,241
4692,paigal,241
4693,maksejõuetus,241
4694,maakohus,241
4695,kristlus,241
4696,komplekt,241
4697,kavandatav,241
4698,kalju,241
4699,kalender,241
4700,iroonia,241
4701,identifitseerima,241
4702,hierarhia,241
4703,harjutus,241
4704,garantii,241
4705,euroliit,241
4706,eraisik,241
4707,ajajärk,241
4708,valvur,240
4709,vaheldus,240
4710,tallinlane,240
4711,stereotüüp,240
4712,soovitatav,240
4713,sisestama,240
4714,reguleerimine,240
4715,nüi,240
4716,julm,240
4717,jaguma,240
4718,funktsionaalsus,240
4719,ajalooõpetaja,240
4720,ümbruskond,239
4721,ähvardus,239
4722,välk,239
4723,võsa,239
4724,viibimine,239
4725,vasakpoolne,239
4726,täiuslik,239
4727,teadmatus,239
4728,põhjalikum,239
4729,puistama,239
4730,münt,239
4731,läikima,239
4732,kordus,239
4733,konservatiivne,239
4734,kirst,239
4735,kehvem,239
4736,kehamass,239
4737,kaalium,239
4738,jooksev,239
4739,elumaja,239
4740,eksemplar,239
4741,väljapoole,238
4742,usklik,238
4743,säilimine,238
4744,soojem,238
4745,soodsam,238
4746,linnakohus,238
4747,libe,238
4748,kurbus,238
4749,kommunism,238
4750,kehtivus,238
4751,jätkuv,238
4752,jumalik,238
4753,itaallane,238
4754,ühisus,237
4755,õigusvastane,237
4756,tikk,237
4757,tajutav,237
4758,põrutama,237
4759,nii-öelda,237
4760,mootorratas,237
4761,kompensatsioon,237
4762,karjalane,237
4763,jutuajamine,237
4764,hiljaks,237
4765,ensüüm,237
4766,ammune,237
4767,aklimatiseerumine,237
4768,viisakalt,236
4769,usutavalt,236
4770,tunnel,236
4771,ründaja,236
4772,rebane,236
4773,passima,236
4774,mõrtsukas,236
4775,leitnant,236
4776,küünarnukk,236
4777,kirjanduslugu,236
4778,jäätis,236
4779,illustreerima,236
4780,elulaad,236
4781,ammugi,236
4782,aastaaeg,236
4783,üldjoon,235
4784,ühendriik,235
4785,sõnapaar,235
4786,saatan,235
4787,ratsionaalne,235
4788,pritsima,235
4789,palee,235
4790,lipiid,235
4791,hääldama,235
4792,arusaamatus,235
4793,arenev,235
4794,üür,234
4795,vanuserühm,234
4796,ringkond,234
4797,riigiametnik,234
4798,rahutu,234
4799,pikkamisi,234
4800,levitamine,234
4801,küsitav,234
4802,kohalt,234
4803,kaubandus,234
4804,jäämine,234
4805,hüpertensioon,234
4806,öösiti,233
4807,vaikimine,233
4808,vahetevahel,233
4809,rumalus,233
4810,rahulolematus,233
4811,rabelema,233
4812,põgenemine,233
4813,pereliige,233
4814,itsitama,233
4815,genereerima,233
4816,entiteet,233
4817,tõekspidamine,232
4818,sisend,232
4819,sihtima,232
4820,regionaalne,232
4821,põlvili,232
4822,põlgama,232
4823,põhiõigus,232
4824,mõjuv,232
4825,kolledž,232
4826,kaaren,232
4827,joomine,232
4828,halvenema,232
4829,eliit,232
4830,üksmeel,231
4831,ühiselt,231
4832,ööbima,231
4833,tänini,231
4834,trauma,231
4835,tegelemine,231
4836,tasuline,231
4837,tahtlik,231
4838,seltsing,231
4839,rahvaliit,231
4840,pätt,231
4841,pärani,231
4842,pronoomen,231
4843,piirivalve,231
4844,narkomaan,231
4845,kooselu,231
4846,kallistama,231
4847,isiksuseomadus,231
4848,igaveseks,231
4849,ettevaatus,231
4850,eirama,231
4851,arvustus,231
4852,väljaõpe,230
4853,vaidlustama,230
4854,tõstatama,230
4855,trügima,230
4856,tasakesi,230
4857,saksakeelne,230
4858,moodustumine,230
4859,küllaldane,230
4860,islam,230
4861,hankimine,230
4862,eeltoodud,230
4863,eelpool,230
4864,asfalt,230
4865,vangutama,229
4866,universum,229
4867,sotsialistlik,229
4868,rannik,229
4869,näit,229
4870,meesterahvas,229
4871,kompanii,229
4872,kannul,229
4873,hukkunu,229
4874,eemalt,229
4875,arteriaalne,229
4876,võidu,228
4877,toimepanija,228
4878,tasakaalustama,228
4879,sportlik,228
4880,ristima,228
4881,mõtisklema,228
4882,mullikas,228
4883,mahl,228
4884,kättemaks,228
4885,kärbes,228
4886,katserühm,228
4887,eriliselt,228
4888,ebaoluline,228
4889,talvine,227
4890,suisa,227
4891,pahane,227
4892,mikroorganism,227
4893,kuulatama,227
4894,kusagile,227
4895,jäik,227
4896,jaotamine,227
4897,cit,227
4898,akadeemik,227
4899,välispoliitika,226
4900,võrdsus,226
4901,valitsemine,226
4902,tobe,226
4903,tahtmatult,226
4904,populatsioon,226
4905,normaalselt,226
4906,monoloog,226
4907,meloodia,226
4908,major,226
4909,magneesiumisisaldus,226
4910,laisk,226
4911,kaastunne,226
4912,julge,226
4913,hülgama,226
4914,grammatiline,226
4915,esineja,226
4916,tundlikkus,225
4917,otsustavalt,225
4918,naeruväärne,225
4919,maailmavaade,225
4920,laotama,225
4921,koda,225
4922,kantselei,225
4923,kampsun,225
4924,ausus,225
4925,asjakohane,225
4926,ulatuv,224
4927,uinuma,224
4928,tulemuslikkus,224
4929,rituaal,224
4930,puudujääk,224
4931,poolsaar,224
4932,pooleldi,224
4933,pankreatiit,224
4934,meelsasti,224
4935,kurjus,224
4936,kindlustamine,224
4937,kellaaeg,224
4938,karikas,224
4939,kand,224
4940,foon,224
4941,arukas,224
4942,ütlemine,223
4943,tolleaegne,223
4944,terminoloogia,223
4945,talumees,223
4946,tall,223
4947,sisendama,223
4948,ruumiline,223
4949,osutaja,223
4950,nutt,223
4951,mugul,223
4952,koosmõju,223
4953,katk,223
4954,kastma,223
4955,järjepidevus,223
4956,import,223
4957,ilmselgelt,223
4958,idioot,223
4959,harv,223
4960,vältimatu,222
4961,vähemus,222
4962,võileib,222
4963,veoauto,222
4964,vastuvõetav,222
4965,vaevu,222
4966,tarvik,222
4967,taotlemine,222
4968,suvila,222
4969,rahandusminister,222
4970,põlevkivi,222
4971,poolne,222
4972,parun,222
4973,olevus,222
4974,mängimine,222
4975,linlane,222
4976,laiutama,222
4977,küpsetama,222
4978,käsiraamat,222
4979,juhendama,222
4980,enesekindlus,222
4981,aseesimees,222
4982,allkirjastama,222
4983,agressiivne,222
4984,väliselt,221
4985,tähelepanelikult,221
4986,soliidne,221
4987,ringis,221
4988,pits,221
4989,operatsioonisüsteem,221
4990,mart,221
4991,maksukohustuslane,221
4992,juhitav,221
4993,etteaste,221
4994,avatus,221
4995,antav,221
4996,anonüümne,221
4997,ühestamine,220
4998,vahemaa,220
4999,toimunu,220
5000,teravalt,220
5001,teadaolev,220
5002,sestap,220
5003,regi,220
5004,rahutus,220
5005,presidendivalimine,220
5006,peopesa,220
5007,paremale,220
5008,parandus,220
5009,pahandus,220
5010,niinimetatud,220
5011,modelleerimine,220
5012,lähtekoht,220
5013,kohtupraktika,220
5014,kassa,220
5015,karakter,220
5016,automaatne,220
5017,võrdlev,219
5018,standardhälve,219
5019,seekordne,219
5020,pärl,219
5021,punastama,219
5022,personaalne,219
5023,paratamatus,219
5024,paradigma,219
5025,palvetama,219
5026,naiivne,219
5027,kõrgemal,219
5028,kuninglik,219
5029,häälik,219
5030,hävitamine,219
5031,hilinema,219
5032,heakskiit,219
5033,arendus,219
5034,alev,219
5035,alaline,219
5036,võõrsil,218
5037,variatsioon,218
5038,vaatus,218
5039,tõdemus,218
5040,tumm,218
5041,segamini,218
5042,püsimine,218
5043,poeetiline,218
5044,paradiis,218
5045,narratiiv,218
5046,lapselaps,218
5047,kogumõju,218
5048,keema,218
5049,jagunemine,218
5050,isane,218
5051,haritlane,218
5052,ettepoole,218
5053,endamisi,218
5054,asjaajamine,218
5055,teenindus,217
5056,tantsija,217
5057,soostuma,217
5058,oblast,217
5059,meloodiline,217
5060,marker,217
5061,lüli,217
5062,keskpäev,217
5063,kelk,217
5064,kask,217
5065,integratsioon,217
5066,huvituma,217
5067,folkloor,217
5068,ülipikk,216
5069,õiguskirjandus,216
5070,täispikk,216
5071,teler,216
5072,siiralt,216
5073,saatejuht,216
5074,projekteerimine,216
5075,politseiamet,216
5076,ohtralt,216
5077,nimetav,216
5078,miil,216
5079,kõikumine,216
5080,kompetents,216
5081,avalik-õiguslik,216
5082,üldistama,215
5083,õnnistama,215
5084,vaatepilt,215
5085,takerduma,215
5086,rõhuma,215
5087,põrnitsema,215
5088,privileeg,215
5089,lepinguline,215
5090,kinnas,215
5091,julgelt,215
5092,füüsikaline,215
5093,ämber,214
5094,välisinvesteering,214
5095,teadagi,214
5096,tajumine,214
5097,siinkirjutaja,214
5098,rukis,214
5099,repliik,214
5100,meenutus,214
5101,konkurentsivõime,214
5102,kiskja,214
5103,kasvatustöö,214
5104,jälitama,214
5105,haisema,214
5106,elustiil,214
5107,eelarvamus,214
5108,diplom,214
5109,araablane,214
5110,aastatuhat,214
5111,õiendama,213
5112,vilistama,213
5113,uuendamine,213
5114,teadlikkus,213
5115,sülg,213
5116,sõnaühend,213
5117,patoloogia,213
5118,lingvistiline,213
5119,kuis,213
5120,kokkupuude,213
5121,kergemini,213
5122,jutlus,213
5123,jumalateenistus,213
5124,impulss,213
5125,hoolsus,213
5126,hilisõhtu,213
5127,ehmatus,213
5128,asjaosaline,213
5129,algaja,213
5130,värdjas,212
5131,varjupaik,212
5132,suhtlus,212
5133,päästeamet,212
5134,purk,212
5135,kümnes,212
5136,külmkapp,212
5137,kuulamine,212
5138,kunstiteos,212
5139,koolkond,212
5140,kontsern,212
5141,jõukas,212
5142,julgustama,212
5143,härrasmees,212
5144,õppeaine,211
5145,õhtupoolik,211
5146,väikelinn,211
5147,võimsam,211
5148,vahistama,211
5149,usuline,211
5150,uss,211
5151,põrmugi,211
5152,partii,211
5153,osav,211
5154,ori,211
5155,mõjutamine,211
5156,levimus,211
5157,isikuandmed,211
5158,ilmtingimata,211
5159,iha,211
5160,hale,211
5161,ehmuma,211
5162,väljastpoolt,210
5163,uuendama,210
5164,tekitav,210
5165,tank,210
5166,segunema,210
5167,roomama,210
5168,põletamine,210
5169,poliitiliselt,210
5170,müstiline,210
5171,manustamine,210
5172,lask,210
5173,käivitamine,210
5174,kokkusaamine,210
5175,kirjutuslaud,210
5176,intelligentne,210
5177,hape,210
5178,õppur,209
5179,õppetool,209
5180,õitsemine,209
5181,vigane,209
5182,totaalne,209
5183,tallama,209
5184,taastuma,209
5185,süstemaatiline,209
5186,seljakott,209
5187,rahastama,209
5188,püüdlus,209
5189,projektijuht,209
5190,printsess,209
5191,pori,209
5192,paiskuma,209
5193,omapoolne,209
5194,okei,209
5195,maakera,209
5196,läbipaistev,209
5197,laekumine,209
5198,kumm,209
5199,id-kaart,209
5200,etteantud,209
5201,ebaselge,209
5202,asjata,209
5203,õhutama,208
5204,startima,208
5205,siseriiklik,208
5206,seksuaalne,208
5207,rezhissöör,208
5208,reguleeriv,208
5209,rahvusvaheliselt,208
5210,rahvalaul,208
5211,loomus,208
5212,kohtlema,208
5213,kitarr,208
5214,kile,208
5215,kann,208
5216,järjestikune,208
5217,istumine,208
5218,ekspeditsioon,208
5219,aspiriin,208
5220,üürima,207
5221,üleandmine,207
5222,ununema,207
5223,tuur,207
5224,sõjajärgne,207
5225,sotsiaalteenus,207
5226,paindlik,207
5227,maikuu,207
5228,lõks,207
5229,lollus,207
5230,lahutamatu,207
5231,laboratoorne,207
5232,kollektivism,207
5233,kasutajaliides,207
5234,kalduvus,207
5235,iidne,207
5236,hulkuma,207
5237,ebamugav,207
5238,ebakindel,207
5239,dotsent,207
5240,aafriklane,207
5241,vitt,206
5242,vaibuma,206
5243,tutvumine,206
5244,teener,206
5245,sünteesima,206
5246,söödaratsioon,206
5247,seks,206
5248,rass,206
5249,radikaalne,206
5250,profiil,206
5251,paindlikkus,206
5252,mitte-eestlane,206
5253,mitmekesine,206
5254,klappima,206
5255,eraõiguslik,206
5256,edukam,206
5257,dirigent,206
5258,diagnostiline,206
5259,deklareerima,206
5260,väikseim,205
5261,vahendaja,205
5262,prostituut,205
5263,platvorm,205
5264,pakkuja,205
5265,naiselik,205
5266,mõtestama,205
5267,miinimum,205
5268,maksustamine,205
5269,küsitletu,205
5270,kvalifitseerima,205
5271,kurt,205
5272,keskele,205
5273,formuleerima,205
5274,üldhariduskool,204
5275,ühes,204
5276,ööklubi,204
5277,veeretama,204
5278,varaline,204
5279,salm,204
5280,plekk,204
5281,pingeline,204
5282,pealik,204
5283,nööp,204
5284,notar,204
5285,mustanahaline,204
5286,meremees,204
